experiment_id,dataset,num_gpus,strategy,model_name,dataset_fraction,batch_size,num_iterations,dim,n_layers,n_heads,total_time_s,training_time_s,dataset_size_bytes,success,error_msg,gpu_0_max_util_%,gpu_0_max_mem_mib,gpu_1_max_util_%,gpu_1_max_mem_mib
211,wiki40b,2,TP,base,0.02,16,512,512,4,32,99.39536690954283,87.9984,10473052983.0,True,,84,3031,95.0,3067.0
212,wiki40b,2,DP,base,0.02,16,1024,512,4,32,107.3576111569511,90.8149,10473052983.0,True,,98,3330,95.0,2811.0
213,wiki40b,2,TP,base,0.02,16,1024,512,4,32,164.15687323166452,187.8398,10473052983.0,True,,88,2449,102.0,2964.0
214,wiki40b,2,DP,base,0.02,32,128,512,4,32,35.96635221878398,15.5295,10473052983.0,True,,81,3965,89.0,5158.0
215,wiki40b,2,TP,base,0.02,32,128,512,4,32,42.055238210212885,22.2835,10473052983.0,True,,76,4770,76.0,5733.0
216,wiki40b,2,DP,base,0.02,32,512,512,4,32,87.05148688850387,66.2287,10473052983.0,True,,93,6149,88.0,5121.0
217,wiki40b,2,TP,base,0.02,32,512,512,4,32,103.0998652016677,73.4077,10473052983.0,True,,73,5417,82.0,6231.0
218,wiki40b,2,DP,base,0.02,32,1024,512,4,32,165.06647394123434,156.3103,10473052983.0,True,,87,5049,86.0,5458.0
219,wiki40b,2,TP,base,0.02,32,1024,512,4,32,188.89175493124768,175.1604,10473052983.0,True,,81,5887,111.0,5993.0
220,wiki40b,2,DP,base,0.02,64,128,512,4,32,55.48583348488608,37.2331,10473052983.0,True,,92,9914,94.0,7981.0
221,wiki40b,2,TP,base,0.02,64,128,512,4,32,49.95787800911597,33.5869,10473052983.0,True,,95,10297,88.0,8594.0
222,wiki40b,2,DP,base,0.02,64,512,512,4,32,139.6749568809465,137.6739,10473052983.0,True,,86,8849,74.0,8437.0
223,wiki40b,2,TP,base,0.02,64,512,512,4,32,137.60953875946055,114.4788,10473052983.0,True,,84,9913,95.0,9884.0
224,wiki40b,2,DP,base,0.02,64,1024,512,4,32,307.95164483816677,262.7829,10473052983.0,True,,88,8409,87.0,9152.0
225,wiki40b,2,TP,base,0.02,64,1024,512,4,32,256.9456544270792,197.22,10473052983.0,True,,73,11248,110.0,9315.0
226,wiki40b,2,DP,large,0.02,16,128,1028,8,64,71.70206567049075,49.0699,10473052983.0,True,,94,5234,100.0,6657.0
227,wiki40b,2,TP,large,0.02,16,128,1028,8,64,57.12396450223633,35.8399,10473052983.0,True,,72,5136,89.0,5372.0
228,wiki40b,2,DP,large,0.02,16,512,1028,8,64,215.73338343642476,206.5113,10473052983.0,True,,77,7067,85.0,6867.0
229,wiki40b,2,TP,large,0.02,16,512,1028,8,64,173.85756596962796,154.2859,10473052983.0,True,,86,4053,101.0,5267.0
230,wiki40b,2,DP,large,0.02,16,1024,1028,8,64,435.0367741771265,363.464,10473052983.0,True,,89,6460,86.0,6165.0
231,wiki40b,2,TP,large,0.02,16,1024,1028,8,64,340.90460257019475,292.5362,10473052983.0,True,,105,5264,95.0,4990.0
232,wiki40b,2,DP,large,0.02,32,128,1028,8,64,122.02137916907745,92.7385,10473052983.0,True,,88,9451,87.0,12829.0
233,wiki40b,2,TP,large,0.02,32,128,1028,8,64,78.65640435654616,53.0707,10473052983.0,True,,93,7967,83.0,7547.0
234,wiki40b,2,DP,large,0.02,32,512,1028,8,64,361.2208725954631,351.3549,10473052983.0,True,,109,9390,101.0,11937.0
235,wiki40b,2,TP,large,0.02,32,512,1028,8,64,218.42840062289673,226.7426,10473052983.0,True,,84,8179,101.0,9570.0
236,wiki40b,2,DP,large,0.02,32,1024,1028,8,64,639.9371477066442,739.3243,10473052983.0,True,,96,12188,74.0,9723.0
237,wiki40b,2,TP,large,0.02,32,1024,1028,8,64,408.28368408116916,400.9233,10473052983.0,True,,96,6363,88.0,8943.0
238,wiki40b,2,DP,large,0.02,64,128,1028,8,64,210.2886068412211,167.3925,10473052983.0,True,,106,17995,110.0,17137.0
239,wiki40b,2,TP,large,0.02,64,128,1028,8,64,116.88091650773174,108.0014,10473052983.0,True,,86,18356,92.0,16142.0
240,wiki40b,2,DP,large,0.02,64,512,1028,8,64,656.5861552635636,794.8363,10473052983.0,True,,108,21828,112.0,16616.0
241,wiki40b,2,TP,large,0.02,64,512,1028,8,64,442.7712432931188,434.7177,10473052983.0,True,,103,16210,94.0,18678.0
242,wiki40b,2,DP,large,0.02,64,1024,1028,8,64,1422.708729798655,1254.9394,10473052983.0,True,,93,22216,86.0,17515.0
243,wiki40b,2,TP,large,0.02,64,1024,1028,8,64,889.1346733828552,819.2383,10473052983.0,True,,85,12507,88.0,14003.0
244,tinystories,1,SingleGPU,small,0.3,16,128,256,2,16,284.9483661085822,3.7069,1930726793.0,True,,79,1730,,
245,tinystories,1,SingleGPU,small,0.3,16,512,256,2,16,21.25445545507522,12.0203,1930726793.0,True,,76,2235,,
246,tinystories,1,SingleGPU,small,0.3,16,1024,256,2,16,28.849263236368106,25.2988,1930726793.0,True,,85,1796,,
247,tinystories,1,SingleGPU,small,0.3,32,128,256,2,16,14.581001318546084,6.4162,1930726793.0,True,,91,3687,,
248,tinystories,1,SingleGPU,small,0.3,32,512,256,2,16,29.266338732819975,23.4899,1930726793.0,True,,86,4047,,
249,tinystories,1,SingleGPU,small,0.3,32,1024,256,2,16,52.66305927098995,39.4929,1930726793.0,True,,80,3904,,
250,tinystories,1,SingleGPU,small,0.3,64,128,256,2,16,16.80960644769875,10.9073,1930726793.0,True,,98,6976,,
251,tinystories,1,SingleGPU,small,0.3,64,512,256,2,16,57.39474699333572,41.889,1930726793.0,True,,96,6805,,
252,tinystories,1,SingleGPU,small,0.3,64,1024,256,2,16,98.96959692010343,94.6893,1930726793.0,True,,84,7526,,
253,tinystories,1,SingleGPU,base,0.3,16,128,512,4,32,19.28728292832699,10.1503,1930726793.0,True,,94,2475,,
254,tinystories,1,SingleGPU,base,0.3,16,512,512,4,32,43.39112316592957,35.5054,1930726793.0,True,,85,2328,,
255,tinystories,1,SingleGPU,base,0.3,16,1024,512,4,32,83.29525643420997,65.8362,1930726793.0,True,,95,2634,,
256,tinystories,1,SingleGPU,base,0.3,32,128,512,4,32,26.296306953734604,17.8649,1930726793.0,True,,89,4889,,
257,tinystories,1,SingleGPU,base,0.3,32,512,512,4,32,64.84245368213547,75.5205,1930726793.0,True,,98,5200,,
258,tinystories,1,SingleGPU,base,0.3,32,1024,512,4,32,132.60141199983386,128.7897,1930726793.0,True,,98,3937,,
259,tinystories,1,SingleGPU,base,0.3,64,128,512,4,32,36.594864513631734,32.2545,1930726793.0,True,,79,8473,,
260,tinystories,1,SingleGPU,base,0.3,64,512,512,4,32,140.49083162868288,133.593,1930726793.0,True,,83,8753,,
261,tinystories,1,SingleGPU,base,0.3,64,1024,512,4,32,280.00458121617214,301.5334,1930726793.0,True,,105,7758,,
262,tinystories,1,SingleGPU,large,0.3,16,128,1028,8,64,50.49246220687928,44.7636,1930726793.0,True,,81,5058,,
263,tinystories,1,SingleGPU,large,0.3,16,512,1028,8,64,167.44250615006135,181.49,1930726793.0,True,,86,5127,,
264,tinystories,1,SingleGPU,large,0.3,16,1024,1028,8,64,331.30875204980333,288.893,1930726793.0,True,,84,6198,,
265,tinystories,1,SingleGPU,large,0.3,32,128,1028,8,64,86.36107675912194,70.5114,1930726793.0,True,,104,10648,,
266,tinystories,1,SingleGPU,large,0.3,32,512,1028,8,64,303.8630759400954,314.4218,1930726793.0,True,,91,10653,,
267,tinystories,1,SingleGPU,large,0.3,32,1024,1028,8,64,522.6020676574277,562.9375,1930726793.0,True,,108,9696,,
268,tinystories,1,SingleGPU,large,0.3,64,128,1028,8,64,132.6921055031765,150.8152,1930726793.0,True,,96,16149,,
269,tinystories,1,SingleGPU,large,0.3,64,512,1028,8,64,647.1234729783474,552.9989,1930726793.0,True,,83,15924,,
270,tinystories,1,SingleGPU,large,0.3,64,1024,1028,8,64,1293.7682506706415,1387.9568,1930726793.0,True,,107,18592,,
271,tinystories,2,DP,small,0.3,16,128,256,2,16,482.32101474825237,6.7705,1930726793.0,True,,82,2417,84.0,2207.0
272,tinystories,2,TP,small,0.3,16,128,256,2,16,608.0813869235812,13.787,1930726793.0,True,,75,2106,84.0,3033.0
273,tinystories,2,DP,small,0.3,16,512,256,2,16,36.82651432024516,21.3875,1930726793.0,True,,116,2006,85.0,2069.0
274,tinystories,2,TP,small,0.3,16,512,256,2,16,49.98004476863219,42.324,1930726793.0,True,,77,2912,83.0,2551.0
275,tinystories,2,DP,small,0.3,16,1024,256,2,16,41.16071114460112,30.9469,1930726793.0,True,,99,1720,89.0,2344.0
276,tinystories,2,TP,small,0.3,16,1024,256,2,16,106.02141123139323,100.4058,1930726793.0,True,,84,2686,73.0,2693.0
277,tinystories,2,DP,small,0.3,32,128,256,2,16,21.370666942400863,7.5372,1930726793.0,True,,80,4640,81.0,3763.0
278,tinystories,2,TP,small,0.3,32,128,256,2,16,28.63829151320171,10.7949,1930726793.0,True,,67,4550,74.0,4767.0
279,tinystories,2,DP,small,0.3,32,512,256,2,16,44.2177085079276,25.6067,1930726793.0,True,,92,3724,88.0,3880.0
280,tinystories,2,TP,small,0.3,32,512,256,2,16,53.32970612989538,41.5414,1930726793.0,True,,86,4504,84.0,4381.0
281,tinystories,2,DP,small,0.3,32,1024,256,2,16,72.21951802223275,53.7823,1930726793.0,True,,102,3309,94.0,4034.0
282,tinystories,2,TP,small,0.3,32,1024,256,2,16,105.61238704110758,98.7685,1930726793.0,True,,83,5615,85.0,4386.0
283,tinystories,2,DP,small,0.3,64,128,256,2,16,28.84551815660314,14.7118,1930726793.0,True,,84,7459,102.0,7345.0
284,tinystories,2,TP,small,0.3,64,128,256,2,16,34.7387132215662,20.169,1930726793.0,True,,96,10044,80.0,8776.0
285,tinystories,2,DP,small,0.3,64,512,256,2,16,62.861740156898314,44.9995,1930726793.0,True,,98,6528,95.0,5770.0
286,tinystories,2,TP,small,0.3,64,512,256,2,16,89.77674560355473,82.3393,1930726793.0,True,,95,8245,92.0,6931.0
287,tinystories,2,DP,small,0.3,64,1024,256,2,16,98.19853611593794,94.0882,1930726793.0,True,,91,6739,85.0,7733.0
288,tinystories,2,TP,small,0.3,64,1024,256,2,16,143.84514455940754,142.204,1930726793.0,True,,97,8530,68.0,8505.0
289,tinystories,2,DP,base,0.3,16,128,512,4,32,22.812603170882713,11.5241,1930726793.0,True,,92,3141,98.0,2810.0
290,tinystories,2,TP,base,0.3,16,128,512,4,32,38.924926419433326,22.1765,1930726793.0,True,,107,2972,60.0,2581.0
291,tinystories,2,DP,base,0.3,16,512,512,4,32,59.36825397570176,41.3769,1930726793.0,True,,79,3403,83.0,2955.0
292,tinystories,2,TP,base,0.3,16,512,512,4,32,85.86645616232501,79.74,1930726793.0,True,,53,2985,84.0,3400.0
293,tinystories,2,DP,base,0.3,16,1024,512,4,32,109.3328411357016,83.8488,1930726793.0,True,,81,3212,97.0,3070.0
294,tinystories,2,TP,base,0.3,16,1024,512,4,32,198.4491765041195,153.0982,1930726793.0,True,,111,3543,75.0,3140.0
295,tinystories,2,DP,base,0.3,32,128,512,4,32,37.25870808756096,18.0877,1930726793.0,True,,98,4449,91.0,5245.0
296,tinystories,2,TP,base,0.3,32,128,512,4,32,33.1013641006937,19.4808,1930726793.0,True,,84,5262,65.0,5965.0
297,tinystories,2,DP,base,0.3,32,512,512,4,32,91.74941460499181,67.3632,1930726793.0,True,,82,4110,93.0,6115.0
298,tinystories,2,TP,base,0.3,32,512,512,4,32,87.12584748019574,74.651,1930726793.0,True,,61,3990,103.0,6657.0
299,tinystories,2,DP,base,0.3,32,1024,512,4,32,106.35886772977582,144.1046,1930726793.0,True,,96,4193,72.0,4602.0
300,tinystories,2,TP,base,0.3,32,1024,512,4,32,210.09526184936175,161.9367,1930726793.0,True,,77,5231,93.0,6357.0
301,tinystories,2,DP,base,0.3,64,128,512,4,32,48.37802172411304,32.1738,1930726793.0,True,,79,10381,85.0,11074.0
302,tinystories,2,TP,base,0.3,64,128,512,4,32,44.80237802633477,33.7234,1930726793.0,True,,98,9347,87.0,7966.0
303,tinystories,2,DP,base,0.3,64,512,512,4,32,159.14368105076167,133.181,1930726793.0,True,,90,7308,92.0,8847.0
304,tinystories,2,TP,base,0.3,64,512,512,4,32,127.48001377723193,129.3038,1930726793.0,True,,94,10065,81.0,12071.0
305,tinystories,2,DP,base,0.3,64,1024,512,4,32,276.79557255067766,272.6127,1930726793.0,True,,91,10719,94.0,9354.0
306,tinystories,2,TP,base,0.3,64,1024,512,4,32,242.65842807678212,281.999,1930726793.0,True,,100,9422,68.0,10346.0
307,tinystories,2,DP,large,0.3,16,128,1028,8,64,73.38126745777713,44.7746,1930726793.0,True,,81,6985,90.0,7803.0
308,tinystories,2,TP,large,0.3,16,128,1028,8,64,53.095410987108984,44.0469,1930726793.0,True,,99,4901,87.0,6142.0
309,tinystories,2,DP,large,0.3,16,512,1028,8,64,208.7754966959301,185.7721,1930726793.0,True,,112,7902,88.0,7891.0
310,tinystories,2,TP,large,0.3,16,512,1028,8,64,167.73537483903357,164.4685,1930726793.0,True,,105,4788,78.0,4011.0
311,tinystories,2,DP,large,0.3,16,1024,1028,8,64,372.77323830893005,304.6159,1930726793.0,True,,81,6153,84.0,7343.0
312,tinystories,2,TP,large,0.3,16,1024,1028,8,64,260.7701265368551,324.1113,1930726793.0,True,,89,4643,90.0,5485.0
313,tinystories,2,DP,large,0.3,32,128,1028,8,64,87.78075393380303,94.3457,1930726793.0,True,,90,11773,104.0,9131.0
314,tinystories,2,TP,large,0.3,32,128,1028,8,64,86.01026909580752,60.3881,1930726793.0,True,,96,8464,96.0,6872.0
315,tinystories,2,DP,large,0.3,32,512,1028,8,64,369.2948419255522,327.1177,1930726793.0,True,,87,10214,69.0,10046.0
316,tinystories,2,TP,large,0.3,32,512,1028,8,64,243.82347860753825,239.6604,1930726793.0,True,,78,8566,94.0,7867.0
317,tinystories,2,DP,large,0.3,32,1024,1028,8,64,826.3157976588772,774.1834,1930726793.0,True,,111,10700,95.0,9096.0
318,tinystories,2,TP,large,0.3,32,1024,1028,8,64,448.10329321650977,363.7386,1930726793.0,True,,101,9013,92.0,7273.0
319,tinystories,2,DP,large,0.3,64,128,1028,8,64,204.1111971591287,161.5669,1930726793.0,True,,87,21015,85.0,19304.0
320,tinystories,2,TP,large,0.3,64,128,1028,8,64,118.77134739822566,102.2888,1930726793.0,True,,90,17505,82.0,17989.0
321,tinystories,2,DP,large,0.3,64,512,1028,8,64,649.013226971801,635.7184,1930726793.0,True,,85,19732,97.0,18119.0
322,tinystories,2,TP,large,0.3,64,512,1028,8,64,444.59424941984855,386.1204,1930726793.0,True,,89,16835,97.0,19601.0
323,tinystories,2,DP,large,0.3,64,1024,1028,8,64,1433.0878910901802,1222.5708,1930726793.0,True,,81,15241,86.0,16675.0
324,tinystories,2,TP,large,0.3,64,1024,1028,8,64,770.9794385007257,803.9086,1930726793.0,True,,86,12179,95.0,16784.0
325,multi_news,1,SingleGPU,small,0.7,16,128,256,2,16,18.98856284490656,4.4924,696696821.0,True,,87,1526,,
326,multi_news,1,SingleGPU,small,0.7,16,512,256,2,16,24.443016178733405,13.3739,696696821.0,True,,84,1891,,
327,multi_news,1,SingleGPU,small,0.7,16,1024,256,2,16,32.51626740711925,27.8785,696696821.0,True,,86,2010,,
328,multi_news,1,SingleGPU,small,0.7,32,128,256,2,16,145.86842323601815,5.87,696696821.0,True,,107,4328,,
329,multi_news,1,SingleGPU,small,0.7,32,512,256,2,16,175.72453027734832,22.5629,696696821.0,True,,74,3578,,
330,multi_news,1,SingleGPU,small,0.7,32,1024,256,2,16,207.90926930440082,43.2162,696696821.0,True,,76,3678,,
331,multi_news,1,SingleGPU,small,0.7,64,128,256,2,16,163.0646962524785,11.8881,696696821.0,True,,84,6917,,
332,multi_news,1,SingleGPU,small,0.7,64,512,256,2,16,239.52010145979668,42.6427,696696821.0,True,,98,6608,,
333,multi_news,1,SingleGPU,small,0.7,64,1024,256,2,16,222.31724195916004,80.3703,696696821.0,True,,106,6571,,
334,multi_news,1,SingleGPU,base,0.7,16,128,512,4,32,160.45250477811436,9.192,696696821.0,True,,94,2336,,
335,multi_news,1,SingleGPU,base,0.7,16,512,512,4,32,154.324121660693,34.282,696696821.0,True,,82,2977,,
336,multi_news,1,SingleGPU,base,0.7,16,1024,512,4,32,214.29252370793506,68.605,696696821.0,True,,76,2770,,
337,multi_news,1,SingleGPU,base,0.7,32,128,512,4,32,177.1504482768008,19.4332,696696821.0,True,,82,4462,,
338,multi_news,1,SingleGPU,base,0.7,32,512,512,4,32,238.1000565864048,71.3381,696696821.0,True,,89,4584,,
339,multi_news,1,SingleGPU,base,0.7,32,1024,512,4,32,279.33239424956673,145.7505,696696821.0,True,,92,4305,,
340,multi_news,1,SingleGPU,base,0.7,64,128,512,4,32,177.0833470454745,28.2187,696696821.0,True,,93,7190,,
341,multi_news,1,SingleGPU,base,0.7,64,512,512,4,32,332.620106526028,136.8697,696696821.0,True,,83,10922,,
342,multi_news,1,SingleGPU,base,0.7,64,1024,512,4,32,413.1540726790843,267.2126,696696821.0,True,,104,11409,,
343,multi_news,1,SingleGPU,large,0.7,16,128,1028,8,64,199.58885547425086,33.9264,696696821.0,True,,111,5748,,
344,multi_news,1,SingleGPU,large,0.7,16,512,1028,8,64,335.8252179699507,153.0288,696696821.0,True,,83,6726,,
345,multi_news,1,SingleGPU,large,0.7,16,1024,1028,8,64,492.1325228284058,294.7525,696696821.0,True,,95,5967,,
346,multi_news,1,SingleGPU,large,0.7,32,128,1028,8,64,242.0217858016604,68.857,696696821.0,True,,86,12757,,
347,multi_news,1,SingleGPU,large,0.7,32,512,1028,8,64,528.3659739941844,288.6695,696696821.0,True,,95,9125,,
348,multi_news,1,SingleGPU,large,0.7,32,1024,1028,8,64,734.8272013256169,625.805,696696821.0,True,,76,9790,,
349,multi_news,1,SingleGPU,large,0.7,64,128,1028,8,64,300.4794421748658,149.0767,696696821.0,True,,100,15483,,
350,multi_news,1,SingleGPU,large,0.7,64,512,1028,8,64,659.7607969074007,554.2307,696696821.0,True,,84,19096,,
351,multi_news,1,SingleGPU,large,0.7,64,1024,1028,8,64,1304.9803443612773,1045.4752,696696821.0,True,,88,19410,,
352,multi_news,2,DP,small,0.7,16,128,256,2,16,380.9121319419158,5.0274,696696821.0,True,,109,2660,84.0,2283.0
353,multi_news,2,TP,small,0.7,16,128,256,2,16,342.5294709397203,12.9125,696696821.0,True,,47,2652,83.0,3292.0
354,multi_news,2,DP,small,0.7,16,512,256,2,16,349.98460234026686,16.9491,696696821.0,True,,94,2303,85.0,2289.0
355,multi_news,2,TP,small,0.7,16,512,256,2,16,355.7996821389481,45.6566,696696821.0,True,,97,3070,87.0,2819.0
356,multi_news,2,DP,small,0.7,16,1024,256,2,16,364.79412433475443,32.5379,696696821.0,True,,95,2076,94.0,2134.0
357,multi_news,2,TP,small,0.7,16,1024,256,2,16,370.2164741903158,84.5474,696696821.0,True,,95,2760,86.0,2922.0
358,multi_news,2,DP,small,0.7,32,128,256,2,16,273.52130544232676,8.1616,696696821.0,True,,108,3449,97.0,3356.0
359,multi_news,2,TP,small,0.7,32,128,256,2,16,320.80607539483606,13.2217,696696821.0,True,,91,4677,88.0,4504.0
360,multi_news,2,DP,small,0.7,32,512,256,2,16,319.39681963601225,20.7321,696696821.0,True,,83,3206,88.0,3322.0
361,multi_news,2,TP,small,0.7,32,512,256,2,16,366.797606589319,43.2706,696696821.0,True,,78,4483,71.0,4804.0
362,multi_news,2,DP,small,0.7,32,1024,256,2,16,383.53031234379034,58.6117,696696821.0,True,,98,3719,108.0,4129.0
363,multi_news,2,TP,small,0.7,32,1024,256,2,16,451.6746420423818,75.1805,696696821.0,True,,89,5013,94.0,4549.0
364,multi_news,2,DP,small,0.7,64,128,256,2,16,340.67278404355153,11.8486,696696821.0,True,,92,6945,108.0,7081.0
365,multi_news,2,TP,small,0.7,64,128,256,2,16,315.9192309344094,17.4135,696696821.0,True,,90,8973,85.0,8888.0
366,multi_news,2,DP,small,0.7,64,512,256,2,16,353.93413627400764,50.9523,696696821.0,True,,82,7285,89.0,6887.0
367,multi_news,2,TP,small,0.7,64,512,256,2,16,382.73278517900985,73.2392,696696821.0,True,,74,8455,76.0,9833.0
368,multi_news,2,DP,small,0.7,64,1024,256,2,16,381.74366628326317,94.5976,696696821.0,True,,96,7637,81.0,7906.0
369,multi_news,2,TP,small,0.7,64,1024,256,2,16,478.82345367835535,141.7803,696696821.0,True,,78,8157,69.0,8658.0
370,multi_news,2,DP,base,0.7,16,128,512,4,32,379.165806636727,12.7628,696696821.0,True,,73,3098,81.0,2891.0
371,multi_news,2,TP,base,0.7,16,128,512,4,32,357.24330845367746,20.5334,696696821.0,True,,89,2571,74.0,3461.0
372,multi_news,2,DP,base,0.7,16,512,512,4,32,384.4486755859949,42.6321,696696821.0,True,,83,2988,81.0,2880.0
373,multi_news,2,TP,base,0.7,16,512,512,4,32,443.02559064105685,55.9463,696696821.0,True,,97,2581,44.0,2898.0
374,multi_news,2,DP,base,0.7,16,1024,512,4,32,406.73439119240686,87.3256,696696821.0,True,,84,3592,105.0,3936.0
375,multi_news,2,TP,base,0.7,16,1024,512,4,32,441.93533903038434,140.2759,696696821.0,True,,87,2968,90.0,3269.0
376,multi_news,2,DP,base,0.7,32,128,512,4,32,375.10476495959057,19.9616,696696821.0,True,,94,3116,85.0,4678.0
377,multi_news,2,TP,base,0.7,32,128,512,4,32,335.98966291937404,19.7443,696696821.0,True,,97,5076,81.0,5261.0
378,multi_news,2,DP,base,0.7,32,512,512,4,32,340.83772472466853,56.7806,696696821.0,True,,89,5265,104.0,5291.0
379,multi_news,2,TP,base,0.7,32,512,512,4,32,410.03286148658333,78.5047,696696821.0,True,,76,6867,96.0,5420.0
380,multi_news,2,DP,base,0.7,32,1024,512,4,32,436.16168395619115,162.9249,696696821.0,True,,84,4276,99.0,4940.0
381,multi_news,2,TP,base,0.7,32,1024,512,4,32,496.7099097090958,166.9853,696696821.0,True,,98,5891,94.0,4921.0
382,multi_news,2,DP,base,0.7,64,128,512,4,32,366.02749720309413,28.8268,696696821.0,True,,100,8937,89.0,8645.0
383,multi_news,2,TP,base,0.7,64,128,512,4,32,353.2524946848754,36.6324,696696821.0,True,,92,10090,83.0,12023.0
384,multi_news,2,DP,base,0.7,64,512,512,4,32,468.39863861001106,135.9006,696696821.0,True,,80,8652,75.0,10258.0
385,multi_news,2,TP,base,0.7,64,512,512,4,32,494.9795245848189,121.8153,696696821.0,True,,81,11778,73.0,7346.0
386,multi_news,2,DP,base,0.7,64,1024,512,4,32,653.417743885985,268.9988,696696821.0,True,,86,9934,109.0,10695.0
387,multi_news,2,TP,base,0.7,64,1024,512,4,32,564.8302882329307,245.6584,696696821.0,True,,91,9908,87.0,11387.0
388,multi_news,2,DP,large,0.7,16,128,1028,8,64,437.875069152921,50.614,696696821.0,True,,83,8013,98.0,6998.0
389,multi_news,2,TP,large,0.7,16,128,1028,8,64,417.48824249004434,38.7739,696696821.0,True,,93,5281,74.0,4167.0
390,multi_news,2,DP,large,0.7,16,512,1028,8,64,550.5772551802017,219.1533,696696821.0,True,,97,7660,73.0,7528.0
391,multi_news,2,TP,large,0.7,16,512,1028,8,64,510.24255702366696,123.8278,696696821.0,True,,94,4373,70.0,4394.0
392,multi_news,2,DP,large,0.7,16,1024,1028,8,64,635.4636264099635,382.0096,696696821.0,True,,91,5928,116.0,6308.0
393,multi_news,2,TP,large,0.7,16,1024,1028,8,64,555.1570632590596,320.4343,696696821.0,True,,96,4960,90.0,3835.0
394,multi_news,2,DP,large,0.7,32,128,1028,8,64,378.33426947172273,72.8675,696696821.0,True,,85,10813,93.0,9654.0
395,multi_news,2,TP,large,0.7,32,128,1028,8,64,411.6859843303086,62.3121,696696821.0,True,,104,8794,94.0,5736.0
396,multi_news,2,DP,large,0.7,32,512,1028,8,64,732.0238389402477,319.8688,696696821.0,True,,83,9994,95.0,10704.0
397,multi_news,2,TP,large,0.7,32,512,1028,8,64,596.625779984933,207.2063,696696821.0,True,,77,8012,98.0,9280.0
398,multi_news,2,DP,large,0.7,32,1024,1028,8,64,1125.2368784311911,610.4861,696696821.0,True,,97,11236,82.0,11046.0
399,multi_news,2,TP,large,0.7,32,1024,1028,8,64,665.4593455164934,451.1368,696696821.0,True,,101,7946,103.0,8348.0
400,multi_news,2,DP,large,0.7,64,128,1028,8,64,473.9988025547503,138.5359,696696821.0,True,,95,18791,78.0,20744.0
401,multi_news,2,TP,large,0.7,64,128,1028,8,64,375.72495828698914,96.9629,696696821.0,True,,74,16015,103.0,14923.0
402,multi_news,2,DP,large,0.7,64,512,1028,8,64,913.5866758867842,618.1759,696696821.0,True,,90,18664,90.0,20710.0
403,multi_news,2,TP,large,0.7,64,512,1028,8,64,761.2775975727857,423.1743,696696821.0,True,,82,17202,96.0,17033.0
404,multi_news,2,DP,large,0.7,64,1024,1028,8,64,1686.9946004161923,1240.0904,696696821.0,True,,98,22696,86.0,22234.0
405,multi_news,2,TP,large,0.7,64,1024,1028,8,64,1271.1964959948853,954.524,696696821.0,True,,112,14129,77.0,18335.0
