experiment_id,dataset,num_gpus,strategy,model_name,dataset_fraction,batch_size,num_iterations,dim,n_layers,n_heads,total_time_s,training_time_s,dataset_size_bytes,success,error_msg,gpu_0_max_util_%,gpu_0_max_mem_mib,gpu_1_max_util_%,gpu_1_max_mem_mib
212,wiki40b,2,DP,base,0.02,16,1024,512,4,32,119.2188796095267,91.0074,10473052983.0,True,,87,2607,81.0,3242.0
213,wiki40b,2,TP,base,0.02,16,1024,512,4,32,187.68918044123325,132.2224,10473052983.0,True,,92,2851,82.0,3333.0
214,wiki40b,2,DP,base,0.02,32,128,512,4,32,39.79318267676753,23.1139,10473052983.0,True,,93,5721,78.0,4969.0
215,wiki40b,2,TP,base,0.02,32,128,512,4,32,40.926053938136235,23.9877,10473052983.0,True,,77,6384,100.0,5069.0
216,wiki40b,2,DP,base,0.02,32,512,512,4,32,92.88709906248421,81.1887,10473052983.0,True,,78,4879,94.0,4480.0
217,wiki40b,2,TP,base,0.02,32,512,512,4,32,116.78684496157142,88.5156,10473052983.0,True,,93,5905,55.0,6663.0
218,wiki40b,2,DP,base,0.02,32,1024,512,4,32,181.48743601983907,138.807,10473052983.0,True,,107,4355,87.0,4553.0
219,wiki40b,2,TP,base,0.02,32,1024,512,4,32,163.66311384707066,146.8941,10473052983.0,True,,81,6093,92.0,5535.0
220,wiki40b,2,DP,base,0.02,64,128,512,4,32,54.07447104975012,36.065,10473052983.0,True,,97,8221,98.0,8464.0
221,wiki40b,2,TP,base,0.02,64,128,512,4,32,59.74637851722046,31.4395,10473052983.0,True,,93,8403,88.0,10106.0
222,wiki40b,2,DP,base,0.02,64,512,512,4,32,160.36429322028764,120.7171,10473052983.0,True,,88,9139,91.0,11059.0
223,wiki40b,2,TP,base,0.02,64,512,512,4,32,122.79602764495722,118.0415,10473052983.0,True,,78,8588,105.0,9711.0
224,wiki40b,2,DP,base,0.02,64,1024,512,4,32,338.86366323420935,267.5479,10473052983.0,True,,91,7528,91.0,9065.0
225,wiki40b,2,TP,base,0.02,64,1024,512,4,32,262.0064919103658,279.4601,10473052983.0,True,,93,11664,88.0,11789.0
226,wiki40b,2,DP,large,0.02,16,128,1028,8,64,72.70244922414226,43.5179,10473052983.0,True,,80,7326,98.0,6997.0
227,wiki40b,2,TP,large,0.02,16,128,1028,8,64,61.3175654116758,40.4158,10473052983.0,True,,86,6385,113.0,5190.0
228,wiki40b,2,DP,large,0.02,16,512,1028,8,64,192.34568021802824,175.5954,10473052983.0,True,,85,7675,101.0,7890.0
229,wiki40b,2,TP,large,0.02,16,512,1028,8,64,186.2712843536588,164.1208,10473052983.0,True,,109,4316,100.0,4867.0
230,wiki40b,2,DP,large,0.02,16,1024,1028,8,64,457.6657263857479,358.6186,10473052983.0,True,,95,6300,89.0,7778.0
231,wiki40b,2,TP,large,0.02,16,1024,1028,8,64,345.71896020171374,295.0568,10473052983.0,True,,113,4231,89.0,4541.0
232,wiki40b,2,DP,large,0.02,32,128,1028,8,64,108.21100037282126,74.6111,10473052983.0,True,,82,9463,98.0,11135.0
233,wiki40b,2,TP,large,0.02,32,128,1028,8,64,79.12198131005202,56.1609,10473052983.0,True,,107,8079,80.0,7497.0
234,wiki40b,2,DP,large,0.02,32,512,1028,8,64,370.63393268955053,368.5595,10473052983.0,True,,109,11153,88.0,9508.0
235,wiki40b,2,TP,large,0.02,32,512,1028,8,64,257.09494728923437,204.2339,10473052983.0,True,,89,6955,93.0,9972.0
236,wiki40b,2,DP,large,0.02,32,1024,1028,8,64,701.947005557852,719.1742,10473052983.0,True,,96,11763,93.0,10450.0
237,wiki40b,2,TP,large,0.02,32,1024,1028,8,64,417.37010867276996,422.1284,10473052983.0,True,,86,8594,81.0,9832.0
238,wiki40b,2,DP,large,0.02,64,128,1028,8,64,191.2132857925449,177.3165,10473052983.0,True,,96,16837,91.0,17314.0
239,wiki40b,2,TP,large,0.02,64,128,1028,8,64,143.2233523022421,116.4596,10473052983.0,True,,94,14176,89.0,17657.0
240,wiki40b,2,DP,large,0.02,64,512,1028,8,64,653.3583206887984,677.7957,10473052983.0,True,,95,19738,73.0,17832.0
241,wiki40b,2,TP,large,0.02,64,512,1028,8,64,502.16660259539265,425.4471,10473052983.0,True,,105,16771,97.0,17234.0
242,wiki40b,2,DP,large,0.02,64,1024,1028,8,64,1261.2773678964516,1228.8944,10473052983.0,True,,76,20950,86.0,19408.0
243,wiki40b,2,TP,large,0.02,64,1024,1028,8,64,852.3321280231653,731.2114,10473052983.0,True,,85,13802,85.0,14605.0
244,tinystories,1,SingleGPU,small,0.3,16,128,256,2,16,285.90571061001,3.3681,1930726793.0,True,,88,2109,,
245,tinystories,1,SingleGPU,small,0.3,16,512,256,2,16,21.01956777538843,11.91,1930726793.0,True,,95,2033,,
246,tinystories,1,SingleGPU,small,0.3,16,1024,256,2,16,34.44182303632267,23.0655,1930726793.0,True,,86,1952,,
247,tinystories,1,SingleGPU,small,0.3,32,128,256,2,16,14.005814763464523,6.7702,1930726793.0,True,,93,3615,,
248,tinystories,1,SingleGPU,small,0.3,32,512,256,2,16,27.422535175770605,21.641,1930726793.0,True,,79,4191,,
249,tinystories,1,SingleGPU,small,0.3,32,1024,256,2,16,57.03734076146885,48.1345,1930726793.0,True,,93,3293,,
250,tinystories,1,SingleGPU,small,0.3,64,128,256,2,16,18.625276599833796,11.3963,1930726793.0,True,,81,6862,,
251,tinystories,1,SingleGPU,small,0.3,64,512,256,2,16,50.50236831521929,41.9086,1930726793.0,True,,93,5895,,
252,tinystories,1,SingleGPU,small,0.3,64,1024,256,2,16,95.85821453384266,88.4191,1930726793.0,True,,103,6239,,
253,tinystories,1,SingleGPU,base,0.3,16,128,512,4,32,14.954205158726733,9.533,1930726793.0,True,,89,3102,,
254,tinystories,1,SingleGPU,base,0.3,16,512,512,4,32,40.6983807404505,37.6057,1930726793.0,True,,104,3272,,
255,tinystories,1,SingleGPU,base,0.3,16,1024,512,4,32,76.85813045244815,59.0331,1930726793.0,True,,80,2218,,
256,tinystories,1,SingleGPU,base,0.3,32,128,512,4,32,28.28760827959324,15.9854,1930726793.0,True,,74,4247,,
257,tinystories,1,SingleGPU,base,0.3,32,512,512,4,32,68.93986865442012,54.1842,1930726793.0,True,,86,3371,,
258,tinystories,1,SingleGPU,base,0.3,32,1024,512,4,32,144.44490672309377,145.5313,1930726793.0,True,,106,4666,,
259,tinystories,1,SingleGPU,base,0.3,64,128,512,4,32,39.91258091657582,31.9183,1930726793.0,True,,96,8753,,
260,tinystories,1,SingleGPU,base,0.3,64,512,512,4,32,145.66583514891528,143.4236,1930726793.0,True,,108,9252,,
261,tinystories,1,SingleGPU,base,0.3,64,1024,512,4,32,270.72991131787177,248.5427,1930726793.0,True,,98,8704,,
262,tinystories,1,SingleGPU,large,0.3,16,128,1028,8,64,48.03812474253173,36.1045,1930726793.0,True,,93,6219,,
263,tinystories,1,SingleGPU,large,0.3,16,512,1028,8,64,171.36816832687865,172.185,1930726793.0,True,,87,6274,,
264,tinystories,1,SingleGPU,large,0.3,16,1024,1028,8,64,322.89128743062776,302.3433,1930726793.0,True,,114,5672,,
265,tinystories,1,SingleGPU,large,0.3,32,128,1028,8,64,91.16012187887122,71.3064,1930726793.0,True,,93,13415,,
266,tinystories,1,SingleGPU,large,0.3,32,512,1028,8,64,286.6263777219845,319.5123,1930726793.0,True,,90,9744,,
267,tinystories,1,SingleGPU,large,0.3,32,1024,1028,8,64,552.7572160160831,592.5181,1930726793.0,True,,68,10467,,
268,tinystories,1,SingleGPU,large,0.3,64,128,1028,8,64,173.2472657730672,133.4131,1930726793.0,True,,90,18029,,
269,tinystories,1,SingleGPU,large,0.3,64,512,1028,8,64,607.0510056343638,571.9167,1930726793.0,True,,102,17159,,
270,tinystories,1,SingleGPU,large,0.3,64,1024,1028,8,64,1216.0210272018637,1138.4154,1930726793.0,True,,103,17171,,
271,tinystories,2,DP,small,0.3,16,128,256,2,16,562.7012993297523,7.8605,1930726793.0,True,,104,2518,94.0,2232.0
272,tinystories,2,TP,small,0.3,16,128,256,2,16,544.1049098352149,14.6834,1930726793.0,True,,95,2354,98.0,2710.0
273,tinystories,2,DP,small,0.3,16,512,256,2,16,42.797562118517824,16.786,1930726793.0,True,,85,2203,93.0,2054.0
274,tinystories,2,TP,small,0.3,16,512,256,2,16,54.94611880474457,42.1847,1930726793.0,True,,80,2440,85.0,2357.0
275,tinystories,2,DP,small,0.3,16,1024,256,2,16,49.59353767715228,31.0392,1930726793.0,True,,95,2173,102.0,2358.0
276,tinystories,2,TP,small,0.3,16,1024,256,2,16,92.82426306521758,81.7621,1930726793.0,True,,99,2707,85.0,2428.0
277,tinystories,2,DP,small,0.3,32,128,256,2,16,25.471590055837776,7.4639,1930726793.0,True,,74,3634,78.0,3531.0
278,tinystories,2,TP,small,0.3,32,128,256,2,16,20.72082598259284,11.2619,1930726793.0,True,,77,5528,82.0,5189.0
279,tinystories,2,DP,small,0.3,32,512,256,2,16,34.164626448279826,24.3779,1930726793.0,True,,100,3558,76.0,4350.0
280,tinystories,2,TP,small,0.3,32,512,256,2,16,62.61000859200903,57.1849,1930726793.0,True,,104,5182,79.0,4666.0
281,tinystories,2,DP,small,0.3,32,1024,256,2,16,74.13149524710822,52.5301,1930726793.0,True,,91,3825,73.0,4366.0
282,tinystories,2,TP,small,0.3,32,1024,256,2,16,93.84896286402781,109.8277,1930726793.0,True,,92,4224,99.0,5281.0
283,tinystories,2,DP,small,0.3,64,128,256,2,16,25.48654386762151,12.2845,1930726793.0,True,,86,7506,83.0,6793.0
284,tinystories,2,TP,small,0.3,64,128,256,2,16,29.211738753981482,20.0694,1930726793.0,True,,86,8653,75.0,10106.0
285,tinystories,2,DP,small,0.3,64,512,256,2,16,69.33930080522154,52.177,1930726793.0,True,,84,6933,75.0,6567.0
286,tinystories,2,TP,small,0.3,64,512,256,2,16,99.81557260246258,88.4914,1930726793.0,True,,77,8652,86.0,9181.0
287,tinystories,2,DP,small,0.3,64,1024,256,2,16,99.90721670140624,104.6203,1930726793.0,True,,95,7075,81.0,7453.0
288,tinystories,2,TP,small,0.3,64,1024,256,2,16,154.29227898354517,130.4063,1930726793.0,True,,103,8394,73.0,10007.0
289,tinystories,2,DP,base,0.3,16,128,512,4,32,23.39157156361416,10.4788,1930726793.0,True,,88,2846,103.0,2749.0
290,tinystories,2,TP,base,0.3,16,128,512,4,32,35.52409908977552,20.2606,1930726793.0,True,,84,2978,61.0,3595.0
291,tinystories,2,DP,base,0.3,16,512,512,4,32,64.1422077265708,41.0651,1930726793.0,True,,83,3049,98.0,3303.0
292,tinystories,2,TP,base,0.3,16,512,512,4,32,102.03411331361238,82.6149,1930726793.0,True,,46,3011,77.0,2985.0
293,tinystories,2,DP,base,0.3,16,1024,512,4,32,94.32730535116602,86.8976,1930726793.0,True,,80,2948,103.0,3188.0
294,tinystories,2,TP,base,0.3,16,1024,512,4,32,154.4978318344121,157.0217,1930726793.0,True,,87,3071,82.0,2835.0
295,tinystories,2,DP,base,0.3,32,128,512,4,32,38.33681642372357,18.9677,1930726793.0,True,,90,6099,88.0,4303.0
296,tinystories,2,TP,base,0.3,32,128,512,4,32,37.21172681786334,22.6678,1930726793.0,True,,96,5023,74.0,5205.0
297,tinystories,2,DP,base,0.3,32,512,512,4,32,84.65326688528617,70.9811,1930726793.0,True,,90,6548,88.0,4493.0
298,tinystories,2,TP,base,0.3,32,512,512,4,32,93.90825869750553,77.6522,1930726793.0,True,,77,5413,89.0,6140.0
299,tinystories,2,DP,base,0.3,32,1024,512,4,32,142.3132334726716,144.284,1930726793.0,True,,85,5774,87.0,4048.0
300,tinystories,2,TP,base,0.3,32,1024,512,4,32,162.86025716870964,195.2215,1930726793.0,True,,82,5029,104.0,5647.0
301,tinystories,2,DP,base,0.3,64,128,512,4,32,45.97796501098352,33.6073,1930726793.0,True,,97,10764,100.0,7068.0
302,tinystories,2,TP,base,0.3,64,128,512,4,32,44.12592273535252,30.3434,1930726793.0,True,,88,9542,92.0,11167.0
303,tinystories,2,DP,base,0.3,64,512,512,4,32,163.62826363107703,138.6272,1930726793.0,True,,92,9013,86.0,8023.0
304,tinystories,2,TP,base,0.3,64,512,512,4,32,144.28463612548225,141.186,1930726793.0,True,,108,9230,87.0,7902.0
305,tinystories,2,DP,base,0.3,64,1024,512,4,32,279.5123054047728,287.5379,1930726793.0,True,,102,8443,113.0,9512.0
306,tinystories,2,TP,base,0.3,64,1024,512,4,32,262.25467965699397,286.8659,1930726793.0,True,,92,9152,90.0,10767.0
307,tinystories,2,DP,large,0.3,16,128,1028,8,64,70.1796782727639,45.317,1930726793.0,True,,83,8241,96.0,6849.0
308,tinystories,2,TP,large,0.3,16,128,1028,8,64,60.235143996220714,42.5871,1930726793.0,True,,80,4816,83.0,5932.0
309,tinystories,2,DP,large,0.3,16,512,1028,8,64,191.96178575469455,187.3112,1930726793.0,True,,96,7218,80.0,6246.0
310,tinystories,2,TP,large,0.3,16,512,1028,8,64,182.0411013789221,144.9251,1930726793.0,True,,88,5993,103.0,5200.0
311,tinystories,2,DP,large,0.3,16,1024,1028,8,64,338.6117599881303,385.6478,1930726793.0,True,,86,6738,94.0,6529.0
312,tinystories,2,TP,large,0.3,16,1024,1028,8,64,300.58751012525244,320.4752,1930726793.0,True,,91,5011,85.0,6148.0
313,tinystories,2,DP,large,0.3,32,128,1028,8,64,102.22710441507458,82.2624,1930726793.0,True,,103,10749,99.0,10385.0
314,tinystories,2,TP,large,0.3,32,128,1028,8,64,83.42595831161758,60.0215,1930726793.0,True,,82,6052,111.0,6923.0
315,tinystories,2,DP,large,0.3,32,512,1028,8,64,327.6959256700034,302.1931,1930726793.0,True,,64,11572,87.0,10990.0
316,tinystories,2,TP,large,0.3,32,512,1028,8,64,214.52875614160828,248.991,1930726793.0,True,,91,9419,91.0,7986.0
317,tinystories,2,DP,large,0.3,32,1024,1028,8,64,772.334696102011,640.7783,1930726793.0,True,,96,12658,93.0,10616.0
318,tinystories,2,TP,large,0.3,32,1024,1028,8,64,435.54447332198885,497.624,1930726793.0,True,,86,9478,82.0,8154.0
319,tinystories,2,DP,large,0.3,64,128,1028,8,64,159.7594893371062,171.1742,1930726793.0,True,,105,19059,92.0,18704.0
320,tinystories,2,TP,large,0.3,64,128,1028,8,64,128.1352720364906,111.1848,1930726793.0,True,,95,14379,89.0,16238.0
321,tinystories,2,DP,large,0.3,64,512,1028,8,64,624.7564888465472,685.101,1930726793.0,True,,83,17917,78.0,17249.0
322,tinystories,2,TP,large,0.3,64,512,1028,8,64,438.2825884403738,465.5169,1930726793.0,True,,91,13650,98.0,15437.0
323,tinystories,2,DP,large,0.3,64,1024,1028,8,64,1457.8995586887588,964.4872,1930726793.0,True,,92,18165,90.0,19553.0
324,tinystories,2,TP,large,0.3,64,1024,1028,8,64,767.6693520860423,883.4317,1930726793.0,True,,87,15513,92.0,14099.0
325,multi_news,1,SingleGPU,small,0.7,16,128,256,2,16,15.896944025433823,4.4807,696696821.0,True,,76,2201,,
326,multi_news,1,SingleGPU,small,0.7,16,512,256,2,16,20.623272824269964,13.3725,696696821.0,True,,85,2004,,
327,multi_news,1,SingleGPU,small,0.7,16,1024,256,2,16,29.12323330889531,24.0239,696696821.0,True,,83,2226,,
328,multi_news,1,SingleGPU,small,0.7,32,128,256,2,16,184.62572970202783,6.8915,696696821.0,True,,78,4259,,
329,multi_news,1,SingleGPU,small,0.7,32,512,256,2,16,166.5834020663547,24.2384,696696821.0,True,,99,3694,,
330,multi_news,1,SingleGPU,small,0.7,32,1024,256,2,16,224.5281123349623,46.1336,696696821.0,True,,95,3664,,
331,multi_news,1,SingleGPU,small,0.7,64,128,256,2,16,152.8598547780405,12.5559,696696821.0,True,,92,7290,,
332,multi_news,1,SingleGPU,small,0.7,64,512,256,2,16,160.5983577024129,44.596,696696821.0,True,,98,5545,,
333,multi_news,1,SingleGPU,small,0.7,64,1024,256,2,16,282.40660439084974,69.3855,696696821.0,True,,82,5542,,
334,multi_news,1,SingleGPU,base,0.7,16,128,512,4,32,145.0291892736546,10.5832,696696821.0,True,,106,2277,,
335,multi_news,1,SingleGPU,base,0.7,16,512,512,4,32,189.48999230284113,39.2109,696696821.0,True,,90,2689,,
336,multi_news,1,SingleGPU,base,0.7,16,1024,512,4,32,217.98280454572088,82.559,696696821.0,True,,97,2596,,
337,multi_news,1,SingleGPU,base,0.7,32,128,512,4,32,169.43321041866997,19.3194,696696821.0,True,,70,3281,,
338,multi_news,1,SingleGPU,base,0.7,32,512,512,4,32,188.47954880181075,64.8489,696696821.0,True,,94,3730,,
339,multi_news,1,SingleGPU,base,0.7,32,1024,512,4,32,300.1263226276181,114.0685,696696821.0,True,,106,4485,,
340,multi_news,1,SingleGPU,base,0.7,64,128,512,4,32,189.13972247124036,37.4458,696696821.0,True,,83,9347,,
341,multi_news,1,SingleGPU,base,0.7,64,512,512,4,32,277.2314755608852,119.0429,696696821.0,True,,76,11517,,
342,multi_news,1,SingleGPU,base,0.7,64,1024,512,4,32,422.2576758785438,221.7946,696696821.0,True,,81,12073,,
343,multi_news,1,SingleGPU,large,0.7,16,128,1028,8,64,218.4081811705737,43.1626,696696821.0,True,,103,6749,,
344,multi_news,1,SingleGPU,large,0.7,16,512,1028,8,64,340.12998964876294,138.3467,696696821.0,True,,99,6273,,
345,multi_news,1,SingleGPU,large,0.7,16,1024,1028,8,64,399.2091252283461,334.5493,696696821.0,True,,88,6271,,
346,multi_news,1,SingleGPU,large,0.7,32,128,1028,8,64,240.9625140600375,76.3276,696696821.0,True,,106,9487,,
347,multi_news,1,SingleGPU,large,0.7,32,512,1028,8,64,445.88009676308525,359.8135,696696821.0,True,,90,10184,,
348,multi_news,1,SingleGPU,large,0.7,32,1024,1028,8,64,658.2842773216765,628.9147,696696821.0,True,,95,11664,,
349,multi_news,1,SingleGPU,large,0.7,64,128,1028,8,64,284.18824038942375,159.429,696696821.0,True,,99,16464,,
350,multi_news,1,SingleGPU,large,0.7,64,512,1028,8,64,665.1284840288932,547.1766,696696821.0,True,,106,21367,,
351,multi_news,1,SingleGPU,large,0.7,64,1024,1028,8,64,1380.0076017857796,1286.6083,696696821.0,True,,110,16707,,
352,multi_news,2,DP,small,0.7,16,128,256,2,16,285.2372985784946,5.419,696696821.0,True,,77,2205,96.0,2103.0
353,multi_news,2,TP,small,0.7,16,128,256,2,16,338.79593825410757,11.0277,696696821.0,True,,46,2856,101.0,2506.0
354,multi_news,2,DP,small,0.7,16,512,256,2,16,364.05319838589816,16.0456,696696821.0,True,,71,2453,92.0,2146.0
355,multi_news,2,TP,small,0.7,16,512,256,2,16,355.43251900699516,46.2503,696696821.0,True,,79,2912,83.0,2831.0
356,multi_news,2,DP,small,0.7,16,1024,256,2,16,346.7478976061575,31.3071,696696821.0,True,,67,2114,91.0,2242.0
357,multi_news,2,TP,small,0.7,16,1024,256,2,16,426.5534707518157,85.7906,696696821.0,True,,89,2806,85.0,2550.0
358,multi_news,2,DP,small,0.7,32,128,256,2,16,362.2233887172855,8.0538,696696821.0,True,,70,3869,84.0,3957.0
359,multi_news,2,TP,small,0.7,32,128,256,2,16,335.2958870636407,12.2746,696696821.0,True,,59,4816,104.0,5400.0
360,multi_news,2,DP,small,0.7,32,512,256,2,16,285.3647487950701,23.8419,696696821.0,True,,90,3120,69.0,3667.0
361,multi_news,2,TP,small,0.7,32,512,256,2,16,388.3955264280165,43.5349,696696821.0,True,,78,4209,99.0,5503.0
362,multi_news,2,DP,small,0.7,32,1024,256,2,16,380.38166195673887,54.1212,696696821.0,True,,94,3470,79.0,3530.0
363,multi_news,2,TP,small,0.7,32,1024,256,2,16,435.57461539388316,90.3117,696696821.0,True,,96,5349,77.0,4381.0
364,multi_news,2,DP,small,0.7,64,128,256,2,16,285.0478715812422,14.1994,696696821.0,True,,82,6905,104.0,7054.0
365,multi_news,2,TP,small,0.7,64,128,256,2,16,327.1323910765702,17.2044,696696821.0,True,,76,9764,87.0,8391.0
366,multi_news,2,DP,small,0.7,64,512,256,2,16,374.11914801837725,42.0388,696696821.0,True,,88,7225,95.0,5838.0
367,multi_news,2,TP,small,0.7,64,512,256,2,16,374.7912239512727,78.382,696696821.0,True,,80,9058,75.0,8718.0
368,multi_news,2,DP,small,0.7,64,1024,256,2,16,415.9664286857786,108.7438,696696821.0,True,,77,6595,76.0,7365.0
369,multi_news,2,TP,small,0.7,64,1024,256,2,16,516.767036131698,136.7104,696696821.0,True,,96,8618,73.0,7232.0
370,multi_news,2,DP,base,0.7,16,128,512,4,32,347.6285909660717,12.4354,696696821.0,True,,102,2607,97.0,3499.0
371,multi_news,2,TP,base,0.7,16,128,512,4,32,332.8665440320997,21.9391,696696821.0,True,,81,3141,91.0,3434.0
372,multi_news,2,DP,base,0.7,16,512,512,4,32,409.2914604183476,47.6472,696696821.0,True,,87,3204,78.0,3643.0
373,multi_news,2,TP,base,0.7,16,512,512,4,32,437.61042157468773,84.9834,696696821.0,True,,84,2744,49.0,3391.0
374,multi_news,2,DP,base,0.7,16,1024,512,4,32,470.161503549843,83.9988,696696821.0,True,,78,2844,81.0,2605.0
375,multi_news,2,TP,base,0.7,16,1024,512,4,32,398.79606569653566,140.5969,696696821.0,True,,94,3188,86.0,3020.0
376,multi_news,2,DP,base,0.7,32,128,512,4,32,335.8535780095935,21.369,696696821.0,True,,96,4970,88.0,4254.0
377,multi_news,2,TP,base,0.7,32,128,512,4,32,378.5678325453262,22.239,696696821.0,True,,101,4475,81.0,5658.0
378,multi_news,2,DP,base,0.7,32,512,512,4,32,339.03278875948615,72.7108,696696821.0,True,,99,4535,86.0,5221.0
379,multi_news,2,TP,base,0.7,32,512,512,4,32,382.210504342475,81.4515,696696821.0,True,,76,4657,104.0,5920.0
380,multi_news,2,DP,base,0.7,32,1024,512,4,32,490.9864401629834,149.4611,696696821.0,True,,97,4638,85.0,4754.0
381,multi_news,2,TP,base,0.7,32,1024,512,4,32,495.0109271870349,168.7666,696696821.0,True,,81,5983,101.0,5457.0
382,multi_news,2,DP,base,0.7,64,128,512,4,32,343.57869804107355,32.5885,696696821.0,True,,93,9408,101.0,7951.0
383,multi_news,2,TP,base,0.7,64,128,512,4,32,341.4376413844867,32.3868,696696821.0,True,,99,9175,88.0,10269.0
384,multi_news,2,DP,base,0.7,64,512,512,4,32,507.5583162088641,131.4774,696696821.0,True,,115,9767,81.0,9711.0
385,multi_news,2,TP,base,0.7,64,512,512,4,32,422.8802340401401,132.5247,696696821.0,True,,88,9206,80.0,12116.0
386,multi_news,2,DP,base,0.7,64,1024,512,4,32,550.92730666103,272.1362,696696821.0,True,,114,8843,89.0,9352.0
387,multi_news,2,TP,base,0.7,64,1024,512,4,32,558.9836407708233,273.3086,696696821.0,True,,96,10034,86.0,9979.0
388,multi_news,2,DP,large,0.7,16,128,1028,8,64,434.1156095411328,45.5625,696696821.0,True,,80,7124,82.0,6653.0
389,multi_news,2,TP,large,0.7,16,128,1028,8,64,361.86188232089995,36.2888,696696821.0,True,,92,5379,88.0,4874.0
390,multi_news,2,DP,large,0.7,16,512,1028,8,64,527.4324767211654,179.7105,696696821.0,True,,78,7015,81.0,7500.0
391,multi_news,2,TP,large,0.7,16,512,1028,8,64,436.443739944372,156.8706,696696821.0,True,,91,4901,93.0,4215.0
392,multi_news,2,DP,large,0.7,16,1024,1028,8,64,687.7485220467526,354.1176,696696821.0,True,,76,6982,93.0,6102.0
393,multi_news,2,TP,large,0.7,16,1024,1028,8,64,558.3407671258008,287.9728,696696821.0,True,,89,5355,78.0,4326.0
394,multi_news,2,DP,large,0.7,32,128,1028,8,64,406.1030095283805,82.1727,696696821.0,True,,68,11363,88.0,11905.0
395,multi_news,2,TP,large,0.7,32,128,1028,8,64,420.3315802310275,50.3267,696696821.0,True,,108,8991,94.0,7739.0
396,multi_news,2,DP,large,0.7,32,512,1028,8,64,630.9934819358567,317.2226,696696821.0,True,,103,9276,79.0,11111.0
397,multi_news,2,TP,large,0.7,32,512,1028,8,64,512.5066094066759,214.1682,696696821.0,True,,97,7884,85.0,6951.0
398,multi_news,2,DP,large,0.7,32,1024,1028,8,64,1055.243731280276,562.7643,696696821.0,True,,93,9010,82.0,11541.0
399,multi_news,2,TP,large,0.7,32,1024,1028,8,64,914.1933906269943,395.8187,696696821.0,True,,84,7997,96.0,9319.0
400,multi_news,2,DP,large,0.7,64,128,1028,8,64,455.6241256122175,148.0353,696696821.0,True,,92,15401,102.0,19382.0
401,multi_news,2,TP,large,0.7,64,128,1028,8,64,382.44739363192275,103.5711,696696821.0,True,,87,15113,82.0,17610.0
402,multi_news,2,DP,large,0.7,64,512,1028,8,64,1017.0552126016187,604.8664,696696821.0,True,,90,21841,99.0,23693.0
403,multi_news,2,TP,large,0.7,64,512,1028,8,64,728.1689497385321,435.5081,696696821.0,True,,82,14268,81.0,15500.0
404,multi_news,2,DP,large,0.7,64,1024,1028,8,64,1700.5364121995376,1440.0389,696696821.0,True,,96,20930,74.0,20822.0
405,multi_news,2,TP,large,0.7,64,1024,1028,8,64,1159.8096386491484,867.2598,696696821.0,True,,101,12514,95.0,13288.0
